Transaction_ID,Date,Department,Expense_Category,Region,Payment_Method,Revenue,Expense,Profit,Manager,Employees_Count,Country,Currency
1502,2025-11-03,Procurement,Contractors,North,Card,12566,5664,6902,Tara,45,India,INR
1503,2025-08-25,Marketing,Supplies,East,"Bank Transfer",103295,61545,41750,Ravi,33,India,INR
1504,2025-01-01,Operations,Advertising,International,"Bank Transfer",29376,23188,6188,Karan,55,US,USD
1505,2025-11-18,Finance,Contractors,East,Cash,142589,47492,95097,Vikram,49,India,INR
1506,2025-01-01,Sales,Maintenance,West,Cash,12320,2139,10181,Sonia,12,India,INR
1507,2025-01-26,Operations,Utilities,South,"Bank Transfer",115827,64067,51760,Karan,55,India,INR
1508,2025-09-20,HR,Software,East,"Bank Transfer",41514,19748,21766,Amit,53,India,INR
1509,2025-09-09,HR,Maintenance,North,UPI,69966,22305,47661,Amit,53,India,INR
1510,2025-09-25,Operations,Maintenance,West,UPI,69441,37477,31964,Karan,55,India,INR
1511,2025-07-26,IT,Utilities,East,"Bank Transfer",39665,25718,13947,Neha,51,India,INR
1512,2025-02-04,Sales,Utilities,Central,"Bank Transfer",130724,18334,112390,Sonia,12,India,INR
1513,2025-10-04,Finance,Supplies,West,UPI,145490,61158,84332,Vikram,49,India,INR
1514,2025-12-24,R&D,Travel,West,UPI,122633,50267,72366,Divya,55,India,INR
1515,2025-11-22,Finance,Training,West,Card,141523,41664,99859,Vikram,49,India,INR
1516,2025-11-02,Sales,Contractors,South,Card,58704,3833,54871,Sonia,12,India,INR
1517,2025-07-17,Operations,Advertising,Online,Cash,6879,2555,4324,Karan,55,Online,Mixed
1518,2025-04-10,Marketing,Utilities,North,UPI,50760,31628,19132,Ravi,33,India,INR
1519,2025-02-18,Procurement,Training,Corporate,Card,115144,73502,41642,Tara,45,India,INR
1520,2025-01-21,Legal,Contractors,West,UPI,9488,5517,3971,Shruti,38,India,INR
1521,2025-07-08,Sales,Maintenance,West,Cash,126007,3904,122103,Sonia,12,India,INR
1522,2025-11-01,Legal,Contractors,Corporate,UPI,94916,56708,38208,Shruti,38,India,INR
1523,2025-09-22,Finance,Training,Central,Card,74242,35146,39096,Vikram,49,India,INR
1524,2025-04-19,Support,Travel,North,Card,128875,62169,66706,Kabir,49,India,INR
1525,2025-04-03,Procurement,Software,South,Cash,125671,22780,102891,Tara,45,India,INR
1526,2025-08-27,R&D,Utilities,Central,Cash,51350,2979,48371,Divya,55,India,INR
1527,2025-07-27,Legal,Training,Central,Card,109380,51178,58202,Shruti,38,India,INR
1528,2025-05-18,Marketing,Training,Central,Card,40655,28604,12051,Ravi,33,India,INR
1529,2025-06-27,Procurement,Utilities,Online,UPI,53337,18730,34607,Tara,45,Online,Mixed
1530,2025-12-17,Support,Advertising,South,"Bank Transfer",122504,73824,48680,Kabir,49,India,INR
1531,2025-11-06,Marketing,Software,Central,"Bank Transfer",117395,90969,26426,Ravi,33,India,INR
1532,2025-02-03,Support,Advertising,International,UPI,141790,28057,113733,Kabir,49,US,USD
1533,2025-12-08,Legal,Utilities,International,Card,62915,2644,60271,Shruti,38,US,USD
1534,2025-02-07,Legal,Maintenance,Corporate,"Bank Transfer",132115,81895,50220,Shruti,38,India,INR
1535,2025-10-27,Finance,Software,West,Card,35723,16606,19117,Vikram,49,India,INR
1536,2025-03-27,Procurement,Advertising,Online,Cash,146621,50742,95879,Tara,45,Online,Mixed
1537,2025-08-04,R&D,Advertising,Online,Cash,59727,27608,32119,Divya,55,Online,Mixed
1538,2025-11-28,R&D,Contractors,East,"Bank Transfer",90481,25096,65385,Divya,55,India,INR
1539,2025-09-12,Sales,Maintenance,International,"Bank Transfer",67455,7747,59708,Sonia,12,US,USD
1540,2025-06-22,R&D,Training,Online,Card,50516,20243,30273,Divya,55,Online,Mixed
1541,2025-12-13,IT,Contractors,Corporate,"Bank Transfer",70569,17966,52603,Neha,51,India,INR
1542,2025-01-27,IT,Utilities,International,Cash,132387,66776,65611,Neha,51,US,USD
1543,2025-12-12,Marketing,Maintenance,Corporate,"Bank Transfer",116413,61533,54880,Ravi,33,India,INR
1544,2025-12-04,Sales,Travel,Central,UPI,89516,29374,60142,Sonia,12,India,INR
1545,2025-06-06,Sales,Maintenance,West,Cash,33534,25265,8269,Sonia,12,India,INR
1546,2025-11-08,Legal,Software,Central,"Bank Transfer",44427,31949,12478,Shruti,38,India,INR
1547,2025-11-05,R&D,Maintenance,Corporate,Cash,72006,6603,65403,Divya,55,India,INR
1548,2025-02-17,IT,Maintenance,Corporate,Card,106389,13425,92964,Neha,51,India,INR
1549,2025-12-15,Marketing,Advertising,East,"Bank Transfer",124184,41939,82245,Ravi,33,India,INR
1550,2025-01-28,IT,Software,International,UPI,125774,100234,25540,Neha,51,US,USD
1551,2025-07-20,Marketing,Advertising,Online,UPI,111637,55451,56186,Ravi,33,Online,Mixed
1552,2025-08-06,Marketing,Software,Corporate,"Bank Transfer",80644,53205,27439,Ravi,33,India,INR
1553,2025-11-14,Legal,Travel,Online,UPI,71162,31638,39524,Shruti,38,Online,Mixed
1554,2025-11-21,Sales,Training,South,UPI,29425,7255,22170,Sonia,12,India,INR
1555,2025-04-26,Support,Supplies,North,"Bank Transfer",23499,3802,19697,Kabir,49,India,INR
1556,2025-07-23,R&D,Supplies,East,Card,114850,43378,71472,Divya,55,India,INR
1557,2025-07-27,HR,Advertising,International,"Bank Transfer",60605,38603,22002,Amit,53,US,USD
1558,2025-08-09,Sales,Training,South,"Bank Transfer",104262,3175,101087,Sonia,12,India,INR
1559,2025-11-17,Support,Utilities,East,Cash,125353,55371,69982,Kabir,49,India,INR
1560,2025-05-27,Marketing,Training,Corporate,Cash,35668,23097,12571,Ravi,33,India,INR
1561,2025-04-15,Operations,Supplies,South,Cash,124396,3249,121147,Karan,55,India,INR
1562,2025-07-14,Support,Advertising,West,Cash,114551,84982,29569,Kabir,49,India,INR
1563,2025-08-23,Legal,Contractors,Central,UPI,146554,76046,70508,Shruti,38,India,INR
1564,2025-01-05,Legal,Software,East,UPI,101835,35789,66046,Shruti,38,India,INR
1565,2025-02-03,Legal,Contractors,East,UPI,93765,22798,70967,Shruti,38,India,INR
1566,2025-01-12,Operations,Training,North,"Bank Transfer",76608,44068,32540,Karan,55,India,INR
1567,2025-02-01,HR,Supplies,East,UPI,137634,27967,109667,Amit,53,India,INR
1568,2025-06-14,Legal,Utilities,South,Card,28126,8999,19127,Shruti,38,India,INR
1569,2025-03-16,Marketing,Software,Online,"Bank Transfer",90818,3246,87572,Ravi,33,Online,Mixed
1570,2025-11-26,R&D,Contractors,Central,Cash,29935,12151,17784,Divya,55,India,INR
1571,2025-12-20,IT,Advertising,North,Cash,94656,65721,28935,Neha,51,India,INR
1572,2025-05-26,Procurement,Maintenance,East,Card,149394,85590,63804,Tara,45,India,INR
1573,2025-04-01,IT,Software,East,UPI,111317,39344,71973,Neha,51,India,INR
1574,2025-04-18,Marketing,Contractors,South,Cash,135744,94241,41503,Ravi,33,India,INR
1575,2025-04-03,Support,Software,International,Card,74021,12746,61275,Kabir,49,US,USD
1576,2025-02-21,Operations,Travel,Online,Card,38143,15469,22674,Karan,55,Online,Mixed
1577,2025-02-07,Finance,Contractors,Corporate,UPI,64939,9093,55846,Vikram,49,India,INR
1578,2025-04-09,IT,Software,East,Cash,58912,42073,16839,Neha,51,India,INR
1579,2025-12-02,Procurement,Utilities,West,"Bank Transfer",92277,25838,66439,Tara,45,India,INR
1580,2025-10-09,Marketing,Training,North,UPI,122425,80366,42059,Ravi,33,India,INR
1581,2025-04-16,Sales,Training,South,Card,97098,50512,46586,Sonia,12,India,INR
1582,2025-01-08,R&D,Supplies,Online,"Bank Transfer",56876,32851,24025,Divya,55,Online,Mixed
1583,2025-03-07,IT,Software,North,UPI,121064,29699,91365,Neha,51,India,INR
1584,2025-11-09,Sales,Utilities,North,UPI,136529,85747,50782,Sonia,12,India,INR
1585,2025-06-19,Sales,Advertising,International,Cash,29032,10712,18320,Sonia,12,US,USD
1586,2025-10-23,Support,Maintenance,East,UPI,128336,22142,106194,Kabir,49,India,INR
1587,2025-06-12,Procurement,Maintenance,West,Cash,148879,15052,133827,Tara,45,India,INR
1588,2025-10-22,Operations,Software,East,Cash,65996,24680,41316,Karan,55,India,INR
1589,2025-06-03,Support,Software,Online,UPI,42111,10006,32105,Kabir,49,Online,Mixed
1590,2025-01-20,HR,Utilities,Central,UPI,25124,9385,15739,Amit,53,India,INR
1591,2025-11-08,Sales,Supplies,Corporate,Cash,81670,17167,64503,Sonia,12,India,INR
1592,2025-06-03,Legal,Contractors,Corporate,UPI,73344,21583,51761,Shruti,38,India,INR
1593,2025-05-25,Support,Supplies,International,Cash,130269,16154,114115,Kabir,49,US,USD
1594,2025-10-14,Sales,Contractors,South,"Bank Transfer",55954,5027,50927,Sonia,12,India,INR
1595,2025-05-17,Marketing,Contractors,Online,Card,106700,84218,22482,Ravi,33,Online,Mixed
1596,2025-01-22,Sales,Advertising,East,Cash,11362,3958,7404,Sonia,12,India,INR
1597,2025-12-14,Legal,Maintenance,Central,"Bank Transfer",24586,12588,11998,Shruti,38,India,INR
1598,2025-07-08,Support,Software,International,"Bank Transfer",69147,27299,41848,Kabir,49,US,USD
1599,2025-09-16,R&D,Travel,Central,Card,25527,6883,18644,Divya,55,India,INR
1600,2025-06-24,Marketing,Utilities,South,UPI,64312,2581,61731,Ravi,33,India,INR
1601,2025-06-10,Support,Software,Online,UPI,95644,61586,34058,Kabir,49,Online,Mixed
1602,2025-02-16,Operations,Training,North,UPI,56094,29119,26975,Karan,55,India,INR
1603,2025-11-06,Marketing,Maintenance,East,Cash,81068,31885,49183,Ravi,33,India,INR
1604,2025-06-25,Support,Travel,International,Card,20716,7019,13697,Kabir,49,US,USD
1605,2025-12-01,Procurement,Training,North,Card,13559,9756,3803,Tara,45,India,INR
1606,2025-06-22,Finance,Training,International,UPI,103993,29082,74911,Vikram,49,US,USD
1607,2025-10-22,IT,Supplies,Central,Cash,28874,15361,13513,Neha,51,India,INR
1608,2025-02-20,Legal,Advertising,North,"Bank Transfer",9840,4098,5742,Shruti,38,India,INR
1609,2025-07-02,Marketing,Contractors,South,Card,84061,46103,37958,Ravi,33,India,INR
1610,2025-08-20,Legal,Supplies,West,"Bank Transfer",34876,24459,10417,Shruti,38,India,INR
1611,2025-08-15,Operations,Advertising,West,Cash,138014,31655,106359,Karan,55,India,INR
1612,2025-08-10,R&D,Training,Central,Card,76404,38745,37659,Divya,55,India,INR
1613,2025-07-14,Procurement,Maintenance,South,UPI,39972,20768,19204,Tara,45,India,INR
1614,2025-11-18,Support,Supplies,South,"Bank Transfer",126469,28929,97540,Kabir,49,India,INR
1615,2025-08-09,IT,Travel,North,UPI,56776,5456,51320,Neha,51,India,INR
1616,2025-02-14,R&D,Supplies,International,Cash,40842,10724,30118,Divya,55,US,USD
1617,2025-03-11,Operations,Advertising,International,"Bank Transfer",135796,39904,95892,Karan,55,US,USD
1618,2025-01-05,Finance,Supplies,Central,Cash,9085,5679,3406,Vikram,49,India,INR
1619,2025-12-22,Marketing,Maintenance,South,"Bank Transfer",62954,38927,24027,Ravi,33,India,INR
1620,2025-01-24,IT,Advertising,Corporate,Cash,134521,44229,90292,Neha,51,India,INR
1621,2025-03-06,Legal,Software,East,"Bank Transfer",5236,3193,2043,Shruti,38,India,INR
1622,2025-12-08,Support,Software,West,"Bank Transfer",98717,13587,85130,Kabir,49,India,INR
1623,2025-09-05,Procurement,Utilities,North,Cash,120394,39455,80939,Tara,45,India,INR
1624,2025-05-23,IT,Software,West,Cash,17398,3330,14068,Neha,51,India,INR
1625,2025-09-06,IT,Software,International,UPI,60979,15802,45177,Neha,51,US,USD
1626,2025-07-02,Procurement,Supplies,International,"Bank Transfer",108318,50410,57908,Tara,45,US,USD
1627,2025-06-15,Procurement,Software,Online,UPI,42932,13058,29874,Tara,45,Online,Mixed
1628,2025-05-08,R&D,Travel,Central,Card,21574,16240,5334,Divya,55,India,INR
1629,2025-04-10,Legal,Maintenance,West,Cash,141481,82252,59229,Shruti,38,India,INR
1630,2025-10-23,Procurement,Contractors,South,"Bank Transfer",16071,3766,12305,Tara,45,India,INR
1631,2025-11-06,R&D,Utilities,South,UPI,31901,14111,17790,Divya,55,India,INR
1632,2025-05-12,Marketing,Utilities,Online,"Bank Transfer",59059,33737,25322,Ravi,33,Online,Mixed
1633,2025-04-12,Support,Supplies,Online,Cash,11162,7561,3601,Kabir,49,Online,Mixed
1634,2025-07-27,IT,Maintenance,South,Cash,14659,5224,9435,Neha,51,India,INR
1635,2025-03-23,Legal,Advertising,Online,"Bank Transfer",43789,2222,41567,Shruti,38,Online,Mixed
1636,2025-11-13,Procurement,Travel,North,Cash,121899,7662,114237,Tara,45,India,INR
1637,2025-03-23,HR,Contractors,West,UPI,89037,64642,24395,Amit,53,India,INR
1638,2025-12-20,Finance,Training,North,"Bank Transfer",104507,81672,22835,Vikram,49,India,INR
1639,2025-02-08,Procurement,Travel,South,UPI,120356,77091,43265,Tara,45,India,INR
1640,2025-11-20,Procurement,Supplies,North,Cash,76705,5835,70870,Tara,45,India,INR
1641,2025-09-24,Legal,Supplies,East,Card,51691,39525,12166,Shruti,38,India,INR
1642,2025-05-19,Support,Utilities,West,Cash,92656,19792,72864,Kabir,49,India,INR
1643,2025-10-17,Sales,Training,Corporate,"Bank Transfer",109815,3524,106291,Sonia,12,India,INR
1644,2025-04-25,Sales,Maintenance,Online,Cash,142965,4861,138104,Sonia,12,Online,Mixed
1645,2025-04-07,R&D,Supplies,East,UPI,74649,21140,53509,Divya,55,India,INR
1646,2025-07-27,Finance,Training,East,Card,29807,2534,27273,Vikram,49,India,INR
1647,2025-03-25,Procurement,Contractors,South,Card,94977,27072,67905,Tara,45,India,INR
1648,2025-08-01,Operations,Supplies,East,UPI,102969,55370,47599,Karan,55,India,INR
1649,2025-12-07,HR,Advertising,North,UPI,134191,4989,129202,Amit,53,India,INR
1650,2025-04-20,Finance,Contractors,South,UPI,53662,36762,16900,Vikram,49,India,INR
1651,2025-05-17,IT,Contractors,Corporate,Card,40746,15073,25673,Neha,51,India,INR
1652,2025-04-24,Marketing,Training,East,Card,13266,2950,10316,Ravi,33,India,INR
1653,2025-04-18,HR,Software,South,Card,147504,114670,32834,Amit,53,India,INR
1654,2025-12-24,Legal,Maintenance,North,Card,89720,53907,35813,Shruti,38,India,INR
1655,2025-01-05,Legal,Contractors,Central,UPI,69106,11891,57215,Shruti,38,India,INR
1656,2025-05-26,Sales,Contractors,International,Card,27739,7263,20476,Sonia,12,US,USD
1657,2025-07-09,Marketing,Contractors,East,Card,31346,15130,16216,Ravi,33,India,INR
1658,2025-09-11,Sales,Training,East,Card,24811,18985,5826,Sonia,12,India,INR
1659,2025-05-06,Finance,Software,South,UPI,11327,8367,2960,Vikram,49,India,INR
1660,2025-03-20,R&D,Travel,North,Card,59981,2042,57939,Divya,55,India,INR
1661,2025-08-09,IT,Software,Online,"Bank Transfer",53666,19389,34277,Neha,51,Online,Mixed
1662,2025-04-12,IT,Maintenance,International,Cash,74517,20643,53874,Neha,51,US,USD
1663,2025-11-13,Support,Training,Central,Card,67104,52790,14314,Kabir,49,India,INR
1664,2025-02-18,IT,Contractors,International,Card,73546,51458,22088,Neha,51,US,USD
1665,2025-05-04,Procurement,Advertising,Corporate,Card,43700,3886,39814,Tara,45,India,INR
1666,2025-06-27,Sales,Travel,Corporate,"Bank Transfer",111287,13681,97606,Sonia,12,India,INR
1667,2025-12-02,Sales,Contractors,Online,"Bank Transfer",138985,70950,68035,Sonia,12,Online,Mixed
1668,2025-10-11,Legal,Software,Corporate,UPI,41083,27482,13601,Shruti,38,India,INR
1669,2025-11-11,Sales,Software,International,Cash,30649,7396,23253,Sonia,12,US,USD
1670,2025-03-10,Legal,Software,South,Cash,28914,5446,23468,Shruti,38,India,INR
1671,2025-10-24,Procurement,Travel,East,Cash,130348,27753,102595,Tara,45,India,INR
1672,2025-08-18,Legal,Software,Corporate,UPI,37305,7472,29833,Shruti,38,India,INR
1673,2025-11-18,Sales,Maintenance,South,Cash,118543,47498,71045,Sonia,12,India,INR
1674,2025-09-25,Support,Travel,Corporate,Card,134718,6602,128116,Kabir,49,India,INR
1675,2025-11-06,Legal,Maintenance,West,UPI,61049,16376,44673,Shruti,38,India,INR
1676,2025-11-04,Support,Utilities,International,Card,56418,5178,51240,Kabir,49,US,USD
1677,2025-05-11,Legal,Travel,Central,Card,17534,5890,11644,Shruti,38,India,INR
1678,2025-03-11,Legal,Software,East,UPI,74248,4036,70212,Shruti,38,India,INR
1679,2025-07-08,IT,Travel,Corporate,"Bank Transfer",49454,9083,40371,Neha,51,India,INR
1680,2025-11-13,IT,Training,South,UPI,137370,85979,51391,Neha,51,India,INR
1681,2025-06-16,HR,Software,North,Cash,74014,41048,32966,Amit,53,India,INR
1682,2025-04-03,HR,Utilities,Central,Card,83589,30857,52732,Amit,53,India,INR
1683,2025-12-19,Finance,Supplies,Central,Card,7473,3328,4145,Vikram,49,India,INR
1684,2025-05-08,Finance,Utilities,International,"Bank Transfer",83108,20831,62277,Vikram,49,US,USD
1685,2025-02-19,HR,Maintenance,East,UPI,120611,26167,94444,Amit,53,India,INR
1686,2025-01-23,Support,Contractors,East,Cash,116001,30770,85231,Kabir,49,India,INR
1687,2025-04-05,Support,Software,North,"Bank Transfer",124697,71121,53576,Kabir,49,India,INR
1688,2025-02-15,Sales,Contractors,North,"Bank Transfer",117887,81221,36666,Sonia,12,India,INR
1689,2025-12-26,Marketing,Maintenance,West,"Bank Transfer",128940,65050,63890,Ravi,33,India,INR
1690,2025-12-08,Finance,Supplies,Corporate,UPI,62908,6543,56365,Vikram,49,India,INR
1691,2025-01-12,IT,Advertising,North,"Bank Transfer",77980,37351,40629,Neha,51,India,INR
1692,2025-09-13,Procurement,Software,South,Cash,62905,17647,45258,Tara,45,India,INR
1693,2025-03-11,Marketing,Travel,Corporate,UPI,44300,9061,35239,Ravi,33,India,INR
1694,2025-11-04,Sales,Contractors,Online,UPI,90213,64055,26158,Sonia,12,Online,Mixed
1695,2025-11-13,Support,Travel,East,"Bank Transfer",144957,27917,117040,Kabir,49,India,INR
1696,2025-06-03,IT,Utilities,East,Cash,45411,34305,11106,Neha,51,India,INR
1697,2025-03-18,Legal,Supplies,South,UPI,70640,37805,32835,Shruti,38,India,INR
1698,2025-08-25,Legal,Utilities,Online,"Bank Transfer",84303,2653,81650,Shruti,38,Online,Mixed
1699,2025-05-23,Marketing,Contractors,Corporate,"Bank Transfer",87674,15438,72236,Ravi,33,India,INR
1700,2025-06-27,IT,Supplies,Corporate,UPI,134721,39856,94865,Neha,51,India,INR
1701,2025-01-25,Support,Advertising,West,Cash,112823,26210,86613,Kabir,49,India,INR
1702,2025-09-20,Operations,Utilities,West,"Bank Transfer",13125,8728,4397,Karan,55,India,INR
1703,2025-08-26,Support,Advertising,Central,Card,34681,23661,11020,Kabir,49,India,INR
1704,2025-04-18,Operations,Maintenance,Online,Card,26263,17414,8849,Karan,55,Online,Mixed
1705,2025-10-10,Support,Advertising,West,"Bank Transfer",112332,21088,91244,Kabir,49,India,INR
1706,2025-11-10,Legal,Contractors,International,"Bank Transfer",95693,58039,37654,Shruti,38,US,USD
1707,2025-08-25,Sales,Travel,East,Cash,39501,23312,16189,Sonia,12,India,INR
1708,2025-04-14,Sales,Utilities,North,UPI,144325,39414,104911,Sonia,12,India,INR
1709,2025-08-15,Procurement,Training,International,Cash,58757,41314,17443,Tara,45,US,USD
1710,2025-10-19,R&D,Travel,Online,"Bank Transfer",23268,17299,5969,Divya,55,Online,Mixed
1711,2025-12-01,Finance,Utilities,Online,Card,79214,16615,62599,Vikram,49,Online,Mixed
1712,2025-10-19,HR,Travel,East,UPI,43763,17592,26171,Amit,53,India,INR
1713,2025-12-24,Legal,Supplies,Corporate,Card,138746,85344,53402,Shruti,38,India,INR
1714,2025-06-15,Finance,Travel,South,Card,83499,12053,71446,Vikram,49,India,INR
1715,2025-07-02,Operations,Contractors,Corporate,Card,20873,15289,5584,Karan,55,India,INR
1716,2025-01-01,Support,Utilities,North,"Bank Transfer",79632,22554,57078,Kabir,49,India,INR
1717,2025-01-16,Sales,Utilities,International,UPI,97490,55118,42372,Sonia,12,US,USD
1718,2025-02-05,Marketing,Supplies,East,Card,27823,21838,5985,Ravi,33,India,INR
1719,2025-08-02,Finance,Software,Central,Cash,31669,22827,8842,Vikram,49,India,INR
1720,2025-09-04,Procurement,Utilities,North,UPI,55029,32336,22693,Tara,45,India,INR
1721,2025-08-06,IT,Maintenance,North,Card,137261,43759,93502,Neha,51,India,INR
1722,2025-01-07,Legal,Supplies,Central,UPI,26153,4957,21196,Shruti,38,India,INR
1723,2025-01-19,Support,Maintenance,Corporate,UPI,13775,8029,5746,Kabir,49,India,INR
1724,2025-05-17,Procurement,Utilities,Corporate,Card,22518,2288,20230,Tara,45,India,INR
1725,2025-05-01,IT,Advertising,Central,UPI,147860,112715,35145,Neha,51,India,INR
1726,2025-01-05,R&D,Travel,Online,Card,92433,66279,26154,Divya,55,Online,Mixed
1727,2025-12-02,Support,Utilities,South,UPI,137215,47959,89256,Kabir,49,India,INR
1728,2025-12-26,Finance,Contractors,International,Cash,16209,7581,8628,Vikram,49,US,USD
1729,2025-05-18,HR,Advertising,South,Cash,111343,42667,68676,Amit,53,India,INR
1730,2025-05-17,Operations,Advertising,East,UPI,90564,31403,59161,Karan,55,India,INR
1731,2025-07-06,IT,Travel,South,Cash,92047,38784,53263,Neha,51,India,INR
1732,2025-04-21,Sales,Supplies,Corporate,Cash,121798,60032,61766,Sonia,12,India,INR
1733,2025-05-19,HR,Advertising,West,"Bank Transfer",7405,2445,4960,Amit,53,India,INR
1734,2025-02-10,Finance,Travel,Central,Cash,109529,7636,101893,Vikram,49,India,INR
1735,2025-05-11,Marketing,Contractors,South,Cash,101558,74942,26616,Ravi,33,India,INR
1736,2025-08-20,Procurement,Maintenance,Online,UPI,19791,8561,11230,Tara,45,Online,Mixed
1737,2025-09-14,Legal,Supplies,Corporate,Cash,5583,2495,3088,Shruti,38,India,INR
1738,2025-04-05,HR,Maintenance,North,"Bank Transfer",105138,59519,45619,Amit,53,India,INR
1739,2025-02-16,Marketing,Supplies,South,UPI,142651,92915,49736,Ravi,33,India,INR
1740,2025-05-27,HR,Supplies,Online,UPI,99749,51575,48174,Amit,53,Online,Mixed
1741,2025-02-28,Marketing,Advertising,Online,UPI,97946,15457,82489,Ravi,33,Online,Mixed
1742,2025-08-07,Procurement,Contractors,North,"Bank Transfer",84373,57903,26470,Tara,45,India,INR
1743,2025-02-27,Marketing,Software,Online,Cash,116959,89946,27013,Ravi,33,Online,Mixed
1744,2025-09-06,R&D,Utilities,Central,Card,26117,10845,15272,Divya,55,India,INR
1745,2025-03-21,Support,Training,Corporate,Card,122913,51038,71875,Kabir,49,India,INR
1746,2025-10-19,HR,Supplies,North,UPI,68761,48825,19936,Amit,53,India,INR
1747,2025-06-12,IT,Maintenance,Online,"Bank Transfer",11878,4690,7188,Neha,51,Online,Mixed
1748,2025-08-09,Operations,Advertising,South,Cash,32854,13715,19139,Karan,55,India,INR
1749,2025-06-10,IT,Maintenance,South,UPI,81615,58041,23574,Neha,51,India,INR
1750,2025-11-15,Legal,Contractors,South,UPI,36481,24638,11843,Shruti,38,India,INR
1751,2025-08-02,Support,Training,Central,UPI,36392,22738,13654,Kabir,49,India,INR
1752,2025-10-13,Operations,Training,International,"Bank Transfer",61064,37817,23247,Karan,55,US,USD
1753,2025-11-24,HR,Supplies,North,UPI,142700,98215,44485,Amit,53,India,INR
1754,2025-03-15,Finance,Advertising,Online,Cash,6266,4009,2257,Vikram,49,Online,Mixed
1755,2025-09-11,Sales,Travel,Corporate,"Bank Transfer",99239,68754,30485,Sonia,12,India,INR
1756,2025-01-14,Operations,Utilities,North,UPI,133078,73215,59863,Karan,55,India,INR
1757,2025-09-14,HR,Advertising,North,Cash,31463,23068,8395,Amit,53,India,INR
1758,2025-08-17,Sales,Travel,North,Card,63661,14831,48830,Sonia,12,India,INR
1759,2025-02-21,Legal,Utilities,Online,Cash,137973,15043,122930,Shruti,38,Online,Mixed
1760,2025-07-01,IT,Contractors,Central,"Bank Transfer",103007,30402,72605,Neha,51,India,INR
1761,2025-08-08,Finance,Software,North,"Bank Transfer",146674,21476,125198,Vikram,49,India,INR
1762,2025-04-02,Marketing,Advertising,International,Card,88516,25975,62541,Ravi,33,US,USD
1763,2025-11-07,Operations,Supplies,Corporate,"Bank Transfer",93191,11594,81597,Karan,55,India,INR
1764,2025-04-08,Procurement,Supplies,West,UPI,73254,18978,54276,Tara,45,India,INR
1765,2025-02-13,Legal,Utilities,International,UPI,64006,11323,52683,Shruti,38,US,USD
1766,2025-12-25,Finance,Training,Corporate,"Bank Transfer",132609,20565,112044,Vikram,49,India,INR
1767,2025-08-16,Finance,Maintenance,North,Cash,34494,26344,8150,Vikram,49,India,INR
1768,2025-12-09,HR,Maintenance,Central,Card,58984,13669,45315,Amit,53,India,INR
1769,2025-12-04,Legal,Utilities,Central,Cash,129697,95877,33820,Shruti,38,India,INR
1770,2025-07-22,Support,Software,Central,UPI,58574,32574,26000,Kabir,49,India,INR
1771,2025-07-27,IT,Supplies,International,Cash,97065,40393,56672,Neha,51,US,USD
1772,2025-02-04,Finance,Maintenance,International,Card,143226,94278,48948,Vikram,49,US,USD
1773,2025-11-25,Sales,Training,Online,Cash,71628,8338,63290,Sonia,12,Online,Mixed
1774,2025-12-19,R&D,Training,West,"Bank Transfer",48516,5455,43061,Divya,55,India,INR
1775,2025-05-01,Procurement,Training,South,UPI,125422,61770,63652,Tara,45,India,INR
1776,2025-06-09,Finance,Training,East,UPI,142165,30123,112042,Vikram,49,India,INR
1777,2025-09-16,Sales,Software,South,Card,139351,42602,96749,Sonia,12,India,INR
1778,2025-06-07,R&D,Advertising,Central,"Bank Transfer",85763,58281,27482,Divya,55,India,INR
1779,2025-06-07,HR,Supplies,Central,UPI,93370,24883,68487,Amit,53,India,INR
1780,2025-08-09,Support,Contractors,North,Cash,6326,4385,1941,Kabir,49,India,INR
1781,2025-09-12,Support,Contractors,Online,Cash,125181,43775,81406,Kabir,49,Online,Mixed
1782,2025-07-07,Support,Supplies,East,Cash,34570,26441,8129,Kabir,49,India,INR
1783,2025-09-11,IT,Training,Central,Card,58122,9900,48222,Neha,51,India,INR
1784,2025-05-08,Operations,Maintenance,Online,UPI,44348,3472,40876,Karan,55,Online,Mixed
1785,2025-01-23,Sales,Training,Online,Cash,131096,73943,57153,Sonia,12,Online,Mixed
1786,2025-08-19,R&D,Utilities,West,Card,109372,4400,104972,Divya,55,India,INR
1787,2025-07-21,Legal,Supplies,Corporate,Cash,54938,13767,41171,Shruti,38,India,INR
1788,2025-04-26,Procurement,Training,International,Cash,23812,10681,13131,Tara,45,US,USD
1789,2025-02-10,Legal,Travel,International,UPI,121858,80628,41230,Shruti,38,US,USD
1790,2025-01-10,Finance,Supplies,International,Cash,100767,69289,31478,Vikram,49,US,USD
1791,2025-01-04,Procurement,Maintenance,Central,Card,112348,19797,92551,Tara,45,India,INR
1792,2025-07-15,Sales,Advertising,North,"Bank Transfer",80645,3344,77301,Sonia,12,India,INR
1793,2025-12-28,Operations,Contractors,East,Card,72505,3497,69008,Karan,55,India,INR
1794,2025-10-25,Sales,Advertising,South,Cash,149705,110082,39623,Sonia,12,India,INR
1795,2025-08-21,Procurement,Supplies,North,"Bank Transfer",143964,40479,103485,Tara,45,India,INR
1796,2025-03-09,Legal,Supplies,Central,Cash,12537,4201,8336,Shruti,38,India,INR
1797,2025-08-07,IT,Advertising,North,Card,68117,4848,63269,Neha,51,India,INR
